Time (UTC),Day-ahead Total Load Forecast [MW] - BZN|DE-LU,Day-ahead Price [EUR/MWh],Solar  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],Day-ahead Price [EUR/MWh]_pacf_lag_24,Day-ahead Price [EUR/MWh]_pacf_lag_25,year,quarter,month,week_of_year,day,weekday,is_weekend,hour,is_holiday
2020-05-28 08:00:00,240536.0,22.99,69564.0,3992,28931.0,24.1,26.85,2020,2,5,22,28,3,0,8,0
2020-05-28 09:00:00,243286.0,20.15,87183.0,3377,29661.0,21.16,24.1,2020,2,5,22,28,3,0,9,0
2020-05-28 10:00:00,246740.0,18.95,99878.0,3114,32286.0,23.08,21.16,2020,2,5,22,28,3,0,10,0
2020-05-28 11:00:00,245661.0,18.0,109493.0,2779,33868.0,22.04,23.08,2020,2,5,22,28,3,0,11,0
2020-05-28 12:00:00,241213.0,17.03,112364.0,3097,35797.0,20.71,22.04,2020,2,5,22,28,3,0,12,0
2020-05-28 13:00:00,235329.0,16.9,107633.0,3672,37731.0,20.0,20.71,2020,2,5,22,28,3,0,13,0
2020-05-28 14:00:00,232921.0,16.19,99920.0,3324,40266.0,19.99,20.0,2020,2,5,22,28,3,0,14,0
2020-05-28 15:00:00,231794.0,15.48,86403.0,2833,42246.0,19.65,19.99,2020,2,5,22,28,3,0,15,0
2020-05-28 16:00:00,234500.0,19.99,64341.0,2476,43768.0,21.4,19.65,2020,2,5,22,28,3,0,16,0
2020-05-28 17:00:00,234895.0,22.99,37966.0,2304,42203.0,22.76,21.4,2020,2,5,22,28,3,0,17,0
2020-05-28 18:00:00,233032.0,26.15,15943.0,2085,39410.0,24.92,22.76,2020,2,5,22,28,3,0,18,0
2020-05-28 19:00:00,225451.0,26.11,3988.0,2074,34108.0,25.54,24.92,2020,2,5,22,28,3,0,19,0
2020-05-28 20:00:00,216692.0,27.16,153.0,2043,34714.0,23.99,25.54,2020,2,5,22,28,3,0,20,0
2020-05-28 21:00:00,206323.0,25.05,0.0,1984,38748.0,22.65,23.99,2020,2,5,22,28,3,0,21,0
2020-05-28 22:00:00,191022.0,22.39,0.0,1846,38800.0,20.02,22.65,2020,2,5,22,28,3,0,22,0
2020-05-28 23:00:00,178210.0,19.42,0.0,1670,35922.0,18.09,20.02,2020,2,5,22,28,3,0,23,0
2020-05-29 00:00:00,170134.0,18.88,0.0,1429,32283.0,16.31,18.09,2020,2,5,22,29,4,0,0,0
2020-05-29 01:00:00,166962.0,18.22,0.0,1085,28578.0,16.2,16.31,2020,2,5,22,29,4,0,1,0
2020-05-29 02:00:00,167335.0,19.07,0.0,936,25385.0,15.92,16.2,2020,2,5,22,29,4,0,2,0
2020-05-29 03:00:00,171094.0,19.43,6.0,1036,22492.0,16.16,15.92,2020,2,5,22,29,4,0,3,0
2020-05-29 04:00:00,181180.0,22.36,1061.0,974,20619.0,18.03,16.16,2020,2,5,22,29,4,0,4,0
2020-05-29 05:00:00,206207.0,27.92,9127.0,1038,17116.0,22.94,18.03,2020,2,5,22,29,4,0,5,0
2020-05-29 06:00:00,224801.0,37.2,28775.0,846,9780.0,25.55,22.94,2020,2,5,22,29,4,0,6,0
2020-05-29 07:00:00,232961.0,30.92,56093.0,664,4339.0,25.16,25.55,2020,2,5,22,29,4,0,7,0
2020-05-29 08:00:00,233705.0,24.4,82844.0,613,4937.0,22.99,25.16,2020,2,5,22,29,4,0,8,0
2020-05-29 09:00:00,236266.0,22.35,102162.0,607,8120.0,20.15,22.99,2020,2,5,22,29,4,0,9,0
2020-05-29 10:00:00,240649.0,20.68,110000.0,659,11332.0,18.95,20.15,2020,2,5,22,29,4,0,10,0
2020-05-29 11:00:00,240407.0,19.91,111463.0,979,14232.0,18.0,18.95,2020,2,5,22,29,4,0,11,0
2020-05-29 12:00:00,233340.0,19.04,108519.0,1332,15335.0,17.03,18.0,2020,2,5,22,29,4,0,12,0
2020-05-29 13:00:00,227444.0,16.15,100473.0,1481,16971.0,16.9,17.03,2020,2,5,22,29,4,0,13,0
2020-05-29 14:00:00,224279.0,17.3,88801.0,1905,19138.0,16.19,16.9,2020,2,5,22,29,4,0,14,0
2020-05-29 15:00:00,222628.0,18.1,74437.0,2704,22105.0,15.48,16.19,2020,2,5,22,29,4,0,15,0
2020-05-29 16:00:00,224084.0,22.85,56557.0,3390,24855.0,19.99,15.48,2020,2,5,22,29,4,0,16,0
2020-05-29 17:00:00,226148.0,25.68,35649.0,4037,26476.0,22.99,19.99,2020,2,5,22,29,4,0,17,0
2020-05-29 18:00:00,224100.0,26.49,15795.0,5374,27076.0,26.15,22.99,2020,2,5,22,29,4,0,18,0
2020-05-29 19:00:00,216051.0,25.79,3979.0,6238,25398.0,26.11,26.15,2020,2,5,22,29,4,0,19,0
2020-05-29 20:00:00,208651.0,25.97,166.0,6047,28559.0,27.16,26.11,2020,2,5,22,29,4,0,20,0
2020-05-29 21:00:00,199998.0,24.16,0.0,5747,35129.0,25.05,27.16,2020,2,5,22,29,4,0,21,0
2020-05-29 22:00:00,186018.0,22.32,0.0,5623,40045.0,22.39,25.05,2020,2,5,22,29,4,0,22,0
2020-05-29 23:00:00,170712.0,18.27,0.0,4791,41201.0,19.42,22.39,2020,2,5,22,29,4,0,23,0
2020-05-30 00:00:00,162987.0,15.55,0.0,4209,40000.0,18.88,19.42,2020,2,5,22,30,5,1,0,0
2020-05-30 01:00:00,158219.0,15.06,0.0,3686,36692.0,18.22,18.88,2020,2,5,22,30,5,1,1,0
2020-05-30 02:00:00,156369.0,15.0,0.0,2981,33599.0,19.07,18.22,2020,2,5,22,30,5,1,2,0
2020-05-30 03:00:00,156234.0,14.55,6.0,2106,31916.0,19.43,19.07,2020,2,5,22,30,5,1,3,0
2020-05-30 04:00:00,156574.0,15.0,1046.0,1541,31075.0,22.36,19.43,2020,2,5,22,30,5,1,4,0
2020-05-30 05:00:00,161933.0,14.4,8966.0,1676,26853.0,27.92,22.36,2020,2,5,22,30,5,1,5,0
2020-05-30 06:00:00,174195.0,15.04,27736.0,1634,17328.0,37.2,27.92,2020,2,5,22,30,5,1,6,0
2020-05-30 07:00:00,186454.0,13.0,54702.0,2165,13123.0,30.92,37.2,2020,2,5,22,30,5,1,7,0
2020-05-30 08:00:00,196590.0,12.0,81177.0,2459,21026.0,24.4,30.92,2020,2,5,22,30,5,1,8,0
2020-05-30 09:00:00,203997.0,9.33,100405.0,2227,32747.0,22.35,24.4,2020,2,5,22,30,5,1,9,0
2020-05-30 10:00:00,210810.0,7.17,105281.0,1830,43207.0,20.68,22.35,2020,2,5,22,30,5,1,10,0
2020-05-30 11:00:00,208232.0,9.44,99925.0,1639,49424.0,19.91,20.68,2020,2,5,22,30,5,1,11,0
2020-05-30 12:00:00,201167.0,4.8,92320.0,1627,51610.0,19.04,19.91,2020,2,5,22,30,5,1,12,0
2020-05-30 13:00:00,195030.0,2.61,85744.0,1735,50620.0,16.15,19.04,2020,2,5,22,30,5,1,13,0
2020-05-30 14:00:00,191853.0,2.17,77851.0,2627,49960.0,17.3,16.15,2020,2,5,22,30,5,1,14,0
2020-05-30 15:00:00,191284.0,4.61,64014.0,3691,51229.0,18.1,17.3,2020,2,5,22,30,5,1,15,0
2020-05-30 16:00:00,193970.0,9.06,45879.0,4338,51533.0,22.85,18.1,2020,2,5,22,30,5,1,16,0
2020-05-30 17:00:00,198227.0,15.33,29429.0,5104,49546.0,25.68,22.85,2020,2,5,22,30,5,1,17,0
2020-05-30 18:00:00,197145.0,17.58,13953.0,6935,44813.0,26.49,25.68,2020,2,5,22,30,5,1,18,0
2020-05-30 19:00:00,191369.0,17.46,3772.0,7417,38864.0,25.79,26.49,2020,2,5,22,30,5,1,19,0
2020-05-30 20:00:00,184549.0,18.28,160.0,6234,36175.0,25.97,25.79,2020,2,5,22,30,5,1,20,0
2020-05-30 21:00:00,179662.0,17.91,0.0,4727,36462.0,24.16,25.97,2020,2,5,22,30,5,1,21,0
2020-05-30 22:00:00,168253.0,17.26,0.0,5201,39167.0,22.32,24.16,2020,2,5,22,30,5,1,22,0
2020-05-30 23:00:00,155392.0,11.88,0.0,5954,40014.0,18.27,22.32,2020,2,5,22,30,5,1,23,0
2020-05-31 00:00:00,146620.0,11.6,0.0,5602,39106.0,15.55,18.27,2020,2,5,22,31,6,1,0,0
2020-05-31 01:00:00,142523.0,11.76,0.0,6001,39594.0,15.06,15.55,2020,2,5,22,31,6,1,1,0
2020-05-31 02:00:00,140670.0,11.09,0.0,6596,38362.0,15.0,15.06,2020,2,5,22,31,6,1,2,0
2020-05-31 03:00:00,139704.0,8.83,5.0,6418,37271.0,14.55,15.0,2020,2,5,22,31,6,1,3,0
2020-05-31 04:00:00,135559.0,7.15,999.0,5548,36205.0,15.0,14.55,2020,2,5,22,31,6,1,4,0
2020-05-31 05:00:00,131244.0,5.56,9220.0,4892,32741.0,14.4,15.0,2020,2,5,22,31,6,1,5,0
2020-05-31 06:00:00,136271.0,6.12,25101.0,4364,25819.0,15.04,14.4,2020,2,5,22,31,6,1,6,0
2020-05-31 07:00:00,150446.0,2.58,47078.0,4418,22771.0,13.0,15.04,2020,2,5,22,31,6,1,7,0
2020-05-31 08:00:00,164347.0,2.7,72294.0,4522,30607.0,12.0,13.0,2020,2,5,22,31,6,1,8,0
2020-05-31 09:00:00,174805.0,0.1,92061.0,4927,38958.0,9.33,12.0,2020,2,5,22,31,6,1,9,0
2020-05-31 10:00:00,187074.0,1.05,99832.0,4930,44782.0,7.17,9.33,2020,2,5,22,31,6,1,10,0
2020-05-31 11:00:00,182241.0,0.85,102070.0,5272,45753.0,9.44,7.17,2020,2,5,22,31,6,1,11,0
2020-05-31 12:00:00,171390.0,-7.68,105277.0,6055,42421.0,4.8,9.44,2020,2,5,22,31,6,1,12,0
2020-05-31 13:00:00,164545.0,-35.51,103831.0,8540,33340.0,2.61,4.8,2020,2,5,22,31,6,1,13,0
2020-05-31 14:00:00,161582.0,-45.05,96706.0,10703,30246.0,2.17,2.61,2020,2,5,22,31,6,1,14,0
2020-05-31 15:00:00,163697.0,-20.22,81843.0,12356,40294.0,4.61,2.17,2020,2,5,22,31,6,1,15,0
2020-05-31 16:00:00,170744.0,-0.1,60997.0,14927,53582.0,9.06,4.61,2020,2,5,22,31,6,1,16,0
2020-05-31 17:00:00,178644.0,4.98,36510.0,16664,59043.0,15.33,9.06,2020,2,5,22,31,6,1,17,0
2020-05-31 18:00:00,177346.0,12.54,15617.0,15975,56961.0,17.58,15.33,2020,2,5,22,31,6,1,18,0
2020-05-31 19:00:00,176226.0,12.57,4088.0,14885,50891.0,17.46,17.58,2020,2,5,22,31,6,1,19,0
2020-05-31 20:00:00,174525.0,13.38,162.0,14650,52150.0,18.28,17.46,2020,2,5,22,31,6,1,20,0
2020-05-31 21:00:00,174535.0,12.59,0.0,16254,56396.0,17.91,18.28,2020,2,5,22,31,6,1,21,0
2020-05-31 22:00:00,163434.0,11.1,0.0,19328,57330.0,17.26,17.91,2020,2,5,22,31,6,1,22,0
2020-05-31 23:00:00,155924.0,8.15,0.0,21097,54875.0,11.88,17.26,2020,2,5,22,31,6,1,23,0
2020-06-01 00:00:00,147194.0,8.93,0.0,20367,51287.0,11.6,11.88,2020,2,6,23,1,0,0,0,1
2020-06-01 01:00:00,143867.0,9.8,0.0,18642,45486.0,11.76,11.6,2020,2,6,23,1,0,0,1,1
2020-06-01 02:00:00,142179.0,6.07,0.0,15929,40198.0,11.09,11.76,2020,2,6,23,1,0,0,2,1
2020-06-01 03:00:00,142712.0,4.07,10.0,9138,36863.0,8.83,11.09,2020,2,6,23,1,0,0,3,1
2020-06-01 04:00:00,141234.0,5.77,1250.0,5826,35189.0,7.15,8.83,2020,2,6,23,1,0,0,4,1
2020-06-01 05:00:00,144578.0,7.31,9991.0,5653,30431.0,5.56,7.15,2020,2,6,23,1,0,0,5,1
2020-06-01 06:00:00,153345.0,10.05,31424.0,6201,20746.0,6.12,5.56,2020,2,6,23,1,0,0,6,1
2020-06-01 07:00:00,165019.0,10.96,60653.0,7767,15362.0,2.58,6.12,2020,2,6,23,1,0,0,7,1
2020-06-01 08:00:00,174934.0,9.17,88828.0,9826,16840.0,2.7,2.58,2020,2,6,23,1,0,0,8,1
2020-06-01 09:00:00,184115.0,4.01,111583.0,10641,20914.0,0.1,2.7,2020,2,6,23,1,0,0,9,1
2020-06-01 10:00:00,193067.0,1.71,125304.0,10288,27224.0,1.05,0.1,2020,2,6,23,1,0,0,10,1
2020-06-01 11:00:00,190376.0,3.04,131983.0,9951,30639.0,0.85,1.05,2020,2,6,23,1,0,0,11,1
2020-06-01 12:00:00,184018.0,-20.51,132234.0,9355,25843.0,-7.68,0.85,2020,2,6,23,1,0,0,12,1
2020-06-01 13:00:00,177504.0,-48.17,126855.0,8060,23313.0,-35.51,-7.68,2020,2,6,23,1,0,0,13,1
2020-06-01 14:00:00,174927.0,-15.47,115458.0,7083,31221.0,-45.05,-35.51,2020,2,6,23,1,0,0,14,1
2020-06-01 15:00:00,175690.0,0.47,96610.0,6551,37000.0,-20.22,-45.05,2020,2,6,23,1,0,0,15,1
2020-06-01 16:00:00,182987.0,11.53,70918.0,5973,35798.0,-0.1,-20.22,2020,2,6,23,1,0,0,16,1
2020-06-01 17:00:00,190172.0,16.57,41375.0,5677,34941.0,4.98,-0.1,2020,2,6,23,1,0,0,17,1
2020-06-01 18:00:00,189759.0,22.0,16568.0,6436,32713.0,12.54,4.98,2020,2,6,23,1,0,0,18,1
2020-06-01 19:00:00,187113.0,23.05,4452.0,7906,30884.0,12.57,12.54,2020,2,6,23,1,0,0,19,1
2020-06-01 20:00:00,183815.0,22.91,196.0,8320,37084.0,13.38,12.57,2020,2,6,23,1,0,0,20,1
2020-06-01 21:00:00,182394.0,23.37,0.0,8487,44989.0,12.59,13.38,2020,2,6,23,1,0,0,21,1
2020-06-01 22:00:00,171466.0,20.9,0.0,7538,45547.0,11.1,12.59,2020,2,6,23,1,0,0,22,1
2020-06-01 23:00:00,162999.0,18.08,0.0,5723,42142.0,8.15,11.1,2020,2,6,23,1,0,0,23,1
2020-06-02 00:00:00,156226.0,16.33,0.0,3680,38088.0,8.93,8.15,2020,2,6,23,2,1,0,0,0
2020-06-02 01:00:00,155371.0,14.99,0.0,3364,34385.0,9.8,8.93,2020,2,6,23,2,1,0,1,0
2020-06-02 02:00:00,155970.0,14.65,0.0,2849,31816.0,6.07,9.8,2020,2,6,23,2,1,0,2,0
2020-06-02 03:00:00,160064.0,15.92,10.0,2610,28725.0,4.07,6.07,2020,2,6,23,2,1,0,3,0
2020-06-02 04:00:00,172218.0,19.96,1336.0,2826,26196.0,5.77,4.07,2020,2,6,23,2,1,0,4,0
2020-06-02 05:00:00,203563.0,29.37,10123.0,2680,22211.0,7.31,5.77,2020,2,6,23,2,1,0,5,0
2020-06-02 06:00:00,226474.0,47.66,31185.0,2978,12755.0,10.05,7.31,2020,2,6,23,2,1,0,6,0
2020-06-02 07:00:00,236471.0,42.29,59796.0,3104,4970.0,10.96,10.05,2020,2,6,23,2,1,0,7,0
2020-06-02 08:00:00,238423.0,24.1,86757.0,2854,3028.0,9.17,10.96,2020,2,6,23,2,1,0,8,0
2020-06-02 09:00:00,242446.0,21.86,107292.0,2808,3593.0,4.01,9.17,2020,2,6,23,2,1,0,9,0
2020-06-02 10:00:00,248052.0,21.45,121210.0,2485,5592.0,1.71,4.01,2020,2,6,23,2,1,0,10,0
2020-06-02 11:00:00,247229.0,20.91,128096.0,2130,7354.0,3.04,1.71,2020,2,6,23,2,1,0,11,0
2020-06-02 12:00:00,241368.0,19.54,126173.0,2062,6605.0,-20.51,3.04,2020,2,6,23,2,1,0,12,0
2020-06-02 13:00:00,234325.0,19.02,118724.0,1865,8508.0,-48.17,-20.51,2020,2,6,23,2,1,0,13,0
2020-06-02 14:00:00,231487.0,18.06,106347.0,1520,9750.0,-15.47,-48.17,2020,2,6,23,2,1,0,14,0
2020-06-02 15:00:00,226801.0,20.09,88195.0,1686,10534.0,0.47,-15.47,2020,2,6,23,2,1,0,15,0
2020-06-02 16:00:00,227339.0,26.02,64733.0,1837,10524.0,11.53,0.47,2020,2,6,23,2,1,0,16,0
2020-06-02 17:00:00,229622.0,41.7,38853.0,1914,11225.0,16.57,11.53,2020,2,6,23,2,1,0,17,0
2020-06-02 18:00:00,228798.0,53.65,16882.0,1045,12671.0,22.0,16.57,2020,2,6,23,2,1,0,18,0
2020-06-02 19:00:00,221575.0,60.75,4642.0,1241,11645.0,23.05,22.0,2020,2,6,23,2,1,0,19,0
2020-06-02 20:00:00,214167.0,49.95,201.0,1943,12930.0,22.91,23.05,2020,2,6,23,2,1,0,20,0
2020-06-02 21:00:00,203554.0,37.92,0.0,2185,13625.0,23.37,22.91,2020,2,6,23,2,1,0,21,0
2020-06-02 22:00:00,188067.0,25.92,0.0,2817,15220.0,20.9,23.37,2020,2,6,23,2,1,0,22,0
2020-06-02 23:00:00,176394.0,25.54,0.0,3499,15919.0,18.08,20.9,2020,2,6,23,2,1,0,23,0
2020-06-03 00:00:00,168693.0,24.0,0.0,3349,15864.0,16.33,18.08,2020,2,6,23,3,2,0,0,0
2020-06-03 01:00:00,164585.0,22.72,0.0,3438,14211.0,14.99,16.33,2020,2,6,23,3,2,0,1,0
2020-06-03 02:00:00,165081.0,20.87,0.0,4224,12819.0,14.65,14.99,2020,2,6,23,3,2,0,2,0
2020-06-03 03:00:00,168342.0,20.24,11.0,6352,11204.0,15.92,14.65,2020,2,6,23,3,2,0,3,0
2020-06-03 04:00:00,178181.0,21.17,1511.0,8946,11382.0,19.96,15.92,2020,2,6,23,3,2,0,4,0
2020-06-03 05:00:00,205593.0,31.82,10729.0,10060,10346.0,29.37,19.96,2020,2,6,23,3,2,0,5,0
2020-06-03 06:00:00,228528.0,51.41,29402.0,10583,7377.0,47.66,29.37,2020,2,6,23,3,2,0,6,0
2020-06-03 07:00:00,238524.0,36.06,53749.0,11233,3312.0,42.29,47.66,2020,2,6,23,3,2,0,7,0
2020-06-03 08:00:00,239869.0,31.07,77576.0,11206,2151.0,24.1,42.29,2020,2,6,23,3,2,0,8,0
2020-06-03 09:00:00,242718.0,28.72,96541.0,11213,2925.0,21.86,24.1,2020,2,6,23,3,2,0,9,0
2020-06-03 10:00:00,247236.0,28.0,108245.0,12514,4665.0,21.45,21.86,2020,2,6,23,3,2,0,10,0
2020-06-03 11:00:00,245509.0,27.23,110872.0,15635,7052.0,20.91,21.45,2020,2,6,23,3,2,0,11,0
2020-06-03 12:00:00,240859.0,25.27,105868.0,15644,9717.0,19.54,20.91,2020,2,6,23,3,2,0,12,0
2020-06-03 13:00:00,235782.0,25.58,95484.0,16753,14113.0,19.02,19.54,2020,2,6,23,3,2,0,13,0
2020-06-03 14:00:00,231641.0,26.04,83257.0,16922,18991.0,18.06,19.02,2020,2,6,23,3,2,0,14,0
2020-06-03 15:00:00,228175.0,25.78,67742.0,17417,26766.0,20.09,18.06,2020,2,6,23,3,2,0,15,0
2020-06-03 16:00:00,229773.0,26.18,49965.0,18262,32295.0,26.02,20.09,2020,2,6,23,3,2,0,16,0
2020-06-03 17:00:00,230262.0,29.68,29397.0,18510,29471.0,41.7,26.02,2020,2,6,23,3,2,0,17,0
2020-06-03 18:00:00,228545.0,40.17,12962.0,19060,26696.0,53.65,41.7,2020,2,6,23,3,2,0,18,0
2020-06-03 19:00:00,222581.0,40.1,3806.0,20414,25234.0,60.75,53.65,2020,2,6,23,3,2,0,19,0
2020-06-03 20:00:00,213423.0,32.6,156.0,16570,23518.0,49.95,60.75,2020,2,6,23,3,2,0,20,0
2020-06-03 21:00:00,203422.0,27.91,0.0,16613,21820.0,37.92,49.95,2020,2,6,23,3,2,0,21,0
2020-06-03 22:00:00,187503.0,23.99,0.0,17542,20682.0,25.92,37.92,2020,2,6,23,3,2,0,22,0
2020-06-03 23:00:00,177448.0,22.17,0.0,16305,19511.0,25.54,25.92,2020,2,6,23,3,2,0,23,0
2020-06-04 00:00:00,170727.0,20.98,0.0,15445,19692.0,24.0,25.54,2020,2,6,23,4,3,0,0,0
2020-06-04 01:00:00,165931.0,19.61,0.0,14386,18479.0,22.72,24.0,2020,2,6,23,4,3,0,1,0
2020-06-04 02:00:00,166099.0,20.15,0.0,12638,16876.0,20.87,22.72,2020,2,6,23,4,3,0,2,0
2020-06-04 03:00:00,169698.0,20.36,11.0,11748,16416.0,20.24,20.87,2020,2,6,23,4,3,0,3,0
2020-06-04 04:00:00,179200.0,23.83,1030.0,10786,18122.0,21.17,20.24,2020,2,6,23,4,3,0,4,0
2020-06-04 05:00:00,206509.0,28.13,6718.0,8908,17511.0,31.82,21.17,2020,2,6,23,4,3,0,5,0
2020-06-04 06:00:00,230330.0,33.64,16400.0,7568,12863.0,51.41,31.82,2020,2,6,23,4,3,0,6,0
2020-06-04 07:00:00,242088.0,43.97,27945.0,8309,8909.0,36.06,51.41,2020,2,6,23,4,3,0,7,0
2020-06-04 08:00:00,244727.0,33.25,37265.0,9642,8883.0,31.07,36.06,2020,2,6,23,4,3,0,8,0
2020-06-04 09:00:00,249369.0,31.82,41956.0,11221,13139.0,28.72,31.07,2020,2,6,23,4,3,0,9,0
2020-06-04 10:00:00,255329.0,31.77,45961.0,11212,18241.0,28.0,28.72,2020,2,6,23,4,3,0,10,0
2020-06-04 11:00:00,255428.0,30.5,47731.0,10387,22739.0,27.23,28.0,2020,2,6,23,4,3,0,11,0
2020-06-04 12:00:00,251113.0,28.93,46006.0,10519,27440.0,25.27,27.23,2020,2,6,23,4,3,0,12,0
2020-06-04 13:00:00,246071.0,26.13,42033.0,11065,29220.0,25.58,25.27,2020,2,6,23,4,3,0,13,0
2020-06-04 14:00:00,241061.0,26.0,35306.0,14729,28658.0,26.04,25.58,2020,2,6,23,4,3,0,14,0
2020-06-04 15:00:00,235533.0,25.7,26197.0,19837,26918.0,25.78,26.04,2020,2,6,23,4,3,0,15,0
2020-06-04 16:00:00,237232.0,26.38,18088.0,22033,26661.0,26.18,25.78,2020,2,6,23,4,3,0,16,0
2020-06-04 17:00:00,236545.0,28.2,10921.0,22581,30420.0,29.68,26.18,2020,2,6,23,4,3,0,17,0
2020-06-04 18:00:00,233978.0,26.07,5533.0,19970,33667.0,40.17,29.68,2020,2,6,23,4,3,0,18,0
2020-06-04 19:00:00,225162.0,25.0,1603.0,20478,36351.0,40.1,40.17,2020,2,6,23,4,3,0,19,0
2020-06-04 20:00:00,215757.0,23.94,62.0,22197,38830.0,32.6,40.1,2020,2,6,23,4,3,0,20,0
2020-06-04 21:00:00,204516.0,22.69,3.0,21932,40202.0,27.91,32.6,2020,2,6,23,4,3,0,21,0
2020-06-04 22:00:00,188523.0,18.04,0.0,21225,41796.0,23.99,27.91,2020,2,6,23,4,3,0,22,0
2020-06-04 23:00:00,180050.0,17.25,0.0,21041,42310.0,22.17,23.99,2020,2,6,23,4,3,0,23,0
2020-06-05 00:00:00,172918.0,16.8,0.0,17715,43228.0,20.98,22.17,2020,2,6,23,5,4,0,0,0
2020-06-05 01:00:00,168068.0,17.06,0.0,18607,40271.0,19.61,20.98,2020,2,6,23,5,4,0,1,0
2020-06-05 02:00:00,167551.0,15.99,0.0,15774,39739.0,20.15,19.61,2020,2,6,23,5,4,0,2,0
2020-06-05 03:00:00,171923.0,15.61,8.0,13305,39616.0,20.36,20.15,2020,2,6,23,5,4,0,3,0
2020-06-05 04:00:00,181594.0,17.09,657.0,13238,40686.0,23.83,20.36,2020,2,6,23,5,4,0,4,0
2020-06-05 05:00:00,207096.0,24.41,5428.0,10835,38603.0,28.13,23.83,2020,2,6,23,5,4,0,5,0
2020-06-05 06:00:00,229646.0,28.96,15909.0,8690,34255.0,33.64,28.13,2020,2,6,23,5,4,0,6,0
2020-06-05 07:00:00,243319.0,37.07,30204.0,6410,34085.0,43.97,33.64,2020,2,6,23,5,4,0,7,0
2020-06-05 08:00:00,246795.0,33.07,45033.0,5167,35080.0,33.25,43.97,2020,2,6,23,5,4,0,8,0
2020-06-05 09:00:00,251625.0,28.4,56369.0,4908,39469.0,31.82,33.25,2020,2,6,23,5,4,0,9,0
2020-06-05 10:00:00,256982.0,31.42,64573.0,5667,47504.0,31.77,31.82,2020,2,6,23,5,4,0,10,0
2020-06-05 11:00:00,255391.0,26.43,64832.0,4780,55025.0,30.5,31.77,2020,2,6,23,5,4,0,11,0
2020-06-05 12:00:00,247643.0,24.0,62427.0,5781,62953.0,28.93,30.5,2020,2,6,23,5,4,0,12,0
2020-06-05 13:00:00,239318.0,22.5,60063.0,5158,70289.0,26.13,28.93,2020,2,6,23,5,4,0,13,0
2020-06-05 14:00:00,234353.0,23.02,53360.0,6649,78517.0,26.0,26.13,2020,2,6,23,5,4,0,14,0
2020-06-05 15:00:00,231699.0,23.6,44471.0,5305,87720.0,25.7,26.0,2020,2,6,23,5,4,0,15,0
2020-06-05 16:00:00,232669.0,25.65,31777.0,7028,91939.0,26.38,25.7,2020,2,6,23,5,4,0,16,0
2020-06-05 17:00:00,232295.0,27.91,20638.0,9755,93326.0,28.2,26.38,2020,2,6,23,5,4,0,17,0
2020-06-05 18:00:00,227584.0,27.99,10417.0,9384,93948.0,26.07,28.2,2020,2,6,23,5,4,0,18,0
2020-06-05 19:00:00,218885.0,27.03,3304.0,10644,94213.0,25.0,26.07,2020,2,6,23,5,4,0,19,0
2020-06-05 20:00:00,208939.0,25.89,183.0,17635,94753.0,23.94,25.0,2020,2,6,23,5,4,0,20,0
2020-06-05 21:00:00,199512.0,25.89,4.0,20183,96491.0,22.69,23.94,2020,2,6,23,5,4,0,21,0
2020-06-05 22:00:00,185086.0,20.16,0.0,19490,99317.0,18.04,22.69,2020,2,6,23,5,4,0,22,0
2020-06-05 23:00:00,172905.0,7.69,0.0,19898,97163.0,17.25,18.04,2020,2,6,23,5,4,0,23,0
2020-06-06 00:00:00,165807.0,1.46,0.0,20295,91962.0,16.8,17.25,2020,2,6,23,6,5,1,0,0
2020-06-06 01:00:00,161039.0,-0.09,0.0,19520,86676.0,17.06,16.8,2020,2,6,23,6,5,1,1,0
2020-06-06 02:00:00,158835.0,0.03,0.0,18027,81873.0,15.99,17.06,2020,2,6,23,6,5,1,2,0
2020-06-06 03:00:00,159361.0,1.44,16.0,19679,76564.0,15.61,15.99,2020,2,6,23,6,5,1,3,0
2020-06-06 04:00:00,158958.0,1.35,1067.0,19742,72443.0,17.09,15.61,2020,2,6,23,6,5,1,4,0
2020-06-06 05:00:00,164812.0,0.08,7007.0,19628,66832.0,24.41,17.09,2020,2,6,23,6,5,1,5,0
2020-06-06 06:00:00,178155.0,2.81,17815.0,19451,66618.0,28.96,24.41,2020,2,6,23,6,5,1,6,0
2020-06-06 07:00:00,192565.0,5.79,31377.0,22599,71810.0,37.07,28.96,2020,2,6,23,6,5,1,7,0
2020-06-06 08:00:00,204342.0,5.65,45066.0,21359,76902.0,33.07,37.07,2020,2,6,23,6,5,1,8,0
2020-06-06 09:00:00,210846.0,4.22,56684.0,22030,80187.0,28.4,33.07,2020,2,6,23,6,5,1,9,0
2020-06-06 10:00:00,215418.0,2.42,63826.0,22988,82257.0,31.42,28.4,2020,2,6,23,6,5,1,10,0
2020-06-06 11:00:00,212411.0,0.06,71830.0,23382,83350.0,26.43,31.42,2020,2,6,23,6,5,1,11,0
2020-06-06 12:00:00,205729.0,-4.9,74636.0,22522,78791.0,24.0,26.43,2020,2,6,23,6,5,1,12,0
2020-06-06 13:00:00,199105.0,-3.46,73753.0,22240,75572.0,22.5,24.0,2020,2,6,23,6,5,1,13,0
2020-06-06 14:00:00,197276.0,-1.71,68025.0,20743,76099.0,23.02,22.5,2020,2,6,23,6,5,1,14,0
